40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589,40,54,36.7325073589
52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171,52,70,61.0354695171
65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061,65,14,35.4180228061
64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807,64,24,52.8412194807
31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683,31,10,53.9649208683
30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503,30,24,37.7076705503
69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568,69,20,26.1193053568
75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,75,30,51.2560878439,77.3628934202,31.3720473182,51.2560878439,77.3628934202,31.3720473182,51.2560878439,77.2232954334,35.3696106263,51.2560878439,78.1743519497,35.6786276207,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439,73,37,51.2560878439
12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12,83,41.8875876368,12.6592255581,77.0742864344,41.8875876368,14.6592255581,77.0742864344,41.8875876368,11.7818663567,74.2956529526,41.8875876368,13.5477615424,75.2345960782,41.8875876368,15.496501672,75.6844981868,41.8875876368,18.496501672,75.6844981868,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368,23,69,41.8875876368
19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738,19,48,45.1418426738
